"","TAZ_ID","State","County","Town","RPA","Minority","Low_inc","Jobs30Hwy","Jobs60Trn","Retl30Hwy","Retl60Trn","HEdu20Hwy","HEdu40Trn","Heal20Hwy","Heal40Trn","TrnProdTm","TrnAttrTm","HwyProdTm","HwyAttrTm","JobsAccCmp","RetlAccCmp","HEduAccCmp","HealAccCmp","CongVMT_sqmi","TotalVMT_sqmi","TotalVHT_sqmi","CO_sqmi","NOX_sqmi","VOC_sqmi","CO2_sqmi"
"96",96,"MA","Suffolk","Boston","MAPC",0,0,1034699,1016069,122831,116644,187143,214278,4534.333496,4620.833496,40.902855,39.428604,47.613194,50.159962,1025272,119700.2969,200873.6719,4578.103516,138016.5057,235034.1365,19591.37004,304.271951,13.465766,8.948064,101520.3341
"97",97,"MA","Suffolk","Boston","MAPC",0.166666667,0,1041342,1026974,124355,118134,187143,214560,4250.833496,5101.333496,35.876831,34.063931,41.560593,44.331364,1033571,120990.3438,201971.6094,4710.830078,282887.6779,424734.3082,48389.26497,653.791992,28.719344,22.501798,243062.4329
"98",98,"MA","Suffolk","Boston","MAPC",0,0,1052138,1028213,126434,118567,186492,214560,4685.833496,5101.333496,37.828175,36.157955,46.842384,49.626213,1037024.125,121464.2734,204223,4948.311523,809660.6048,985207.6179,131411.909,1622.301117,122.539297,59.593389,698284.8068
"99",99,"MA","Suffolk","Boston","MAPC",0,0,1036119,1023522,123533,117501,186492,214278,4803.833496,4620.833496,39.561001,38.338772,46.546322,48.859398,1028618.125,119941.25,203037.1875,4694.866211,845180.3586,990423.4639,90890.99609,1399.952369,87.471381,45.502701,533101.6732
"100",100,"MA","Suffolk","Boston","MAPC",0,0,1046582,1008443,125387,117371,177988,214365,4556.833496,4817.833496,40.505836,38.816093,49.941486,53.223919,1023634,120563.7969,199875.9375,4713.876465,327523.3102,441915.1018,49572.39327,676.751673,39.88507,23.431097,266081.6851
"101",101,"MA","Suffolk","Boston","MAPC",0.325396825,0.3,1052792,1014567,126443,116189,148277,214278,4399.833496,4335.833496,36.061001,34.815182,36.639927,38.775417,1029156.375,120102.6563,189087.2969,4360.260254,39190.1358,115371.8108,24378.54173,162.862877,8.208497,5.254885,59200.5989
"102",102,"MA","Suffolk","Boston","MAPC",0.21754386,0.329787234,1058872,1044585,125918,121097,178359,195337,4556.833496,4560.833496,37.395817,36.438095,40.035103,42.748821,1050298.25,123024.8906,188547.5781,4559.233887,212649.5224,309540.2419,34212.16053,458.218769,22.088294,15.529979,170476.4852
"103",103,"MA","Suffolk","Boston","MAPC",0.426666667,0.313432836,1037805,1046456,122915,120867,149671,214278,4803.833496,4620.833496,32.852623,32.051224,32.079296,34.45647,1043118.563,121657.0859,189353.6563,4691.432129,139713.0172,225487.3281,28633.95239,340.508688,15.903547,11.508304,126423.1801
"104",104,"MA","Suffolk","Boston","MAPC",0.074074074,0.31147541,1027424,1042614,121551,121808,179753,214560,4969.333496,5348.333496,36.585266,34.94883,41.815277,44.336857,1036328.75,121701.6484,200157.6563,5191.512207,422317.0788,503745.219,56447.43702,742.639402,41.0802,24.783493,281559.1064
"105",105,"MA","Suffolk","Boston","MAPC",0.273381295,0.329411765,965734,1040960,110545,119162,149020,195337,4640.833496,4620.833496,35.452679,34.55616,36.03352,38.067795,1012085.375,115854.4688,177558.7656,4628.509766,1456580.638,2114203.648,135954.9956,2188.574383,109.585608,65.525107,758159.2242
"106",106,"MA","Suffolk","Boston","MAPC",0.184118674,0.326343381,968133,963869,110595,107205,180261,164975,4924.333496,4395.833496,40.279392,40.005604,41.587639,43.361488,965739.6875,108692.2578,171681.2656,4627.697266,1100559.166,1560456.938,74021.27269,1448.565885,67.84787,38.171884,447057.3474
"107",107,"MA","Suffolk","Boston","MAPC",0.352199323,0.466861598,921888,978284,106031,108634,134006,163581,4185.833496,4283.833496,31.914743,33.058933,29.093628,28.856789,947393.375,107208.2188,147381.4219,4230.154297,328459.8898,419167.4145,37914.82875,543.153851,30.083709,16.814845,195186.0219
"108",108,"MA","Suffolk","Boston","MAPC",0.315165877,0,971322,973739,109347,109991,205418,159929,5063.333496,4867.833496,41.218967,39.449112,47.844971,49.934277,972711.3125,109717.1641,179271.6719,4950.963379,102184.7663,144698.3671,11083.22078,174.885879,8.928779,5.094646,59269.0215
"109",109,"MA","Suffolk","Boston","MAPC",0.278719397,0.53869969,940986,974673,105475,110156,179981,164975,5042.333496,4395.833496,35.941334,35.587566,37.667782,38.870571,956493.3125,107629.8281,173073.2344,4744.727539,48931.35041,66966.20465,5250.072114,81.904391,4.208233,2.410013,27940.62653
"110",110,"MA","Suffolk","Boston","MAPC",0.483167378,0.351903435,995494,1001416,115148,113546,145640,163581,4202.833496,4283.833496,31.452873,32.447601,23.94693,24.975176,998265.125,114398.3594,154035.25,4240.736328,154803.3379,207117.6556,27157.45688,328.084854,12.648592,11.415616,121244.6289
"111",111,"MA","Suffolk","Boston","MAPC",0.252475248,0.353846154,1022118,1048260,120718,121497,148277,195337,4511.833496,4560.833496,34.35722,33.885197,36.707802,38.929283,1035084.375,121104.3828,171618.6719,4536.137695,3126487.001,4340191.712,195028.4562,3830.369169,162.108365,104.142595,1208453.439
"112",112,"MA","Suffolk","Boston","MAPC",0.182955072,0.273992674,1024784,1028325,120146,117638,146559,193943,3264.333252,4343.833496,31.279129,31.713478,26.862041,28.360487,1026512,118922.1484,169681.4375,3791.10791,161235.0838,281177.5234,37356.58582,425.106594,17.107208,14.261233,153712.062
"113",113,"MA","Suffolk","Boston","MAPC",0.127516779,0.306122449,1050947,997013,126132,113583,148065,162376,4301.833496,4283.833496,36.355709,36.437851,33.136257,35.595383,1024873.375,120065.3516,154983.4688,4293.131348,876010.4871,1248512.076,69280.45148,1226.907846,51.861935,33.971253,387512.8755
"114",114,"MA","Suffolk","Boston","MAPC",0.964869776,0.9,1037746,984892,122259,111073,89942,162930,2423,4283.833496,31.17206,32.18219,24.408705,25.866194,1012020.938,116814.5703,125466.6875,3328.704102,92876.72845,175020.4999,18597.77128,244.625728,11.436003,7.81199,87172.29833
"115",115,"MA","Suffolk","Boston","MAPC",0.277777778,0.916666667,1042102,962781,123850,108225,100976,182834,2393,3954.833252,33.650021,35.370609,30.7083,32.011982,1004747.625,116491.7734,139525.0781,3128.508057,390383.7962,605079.4406,67091.19317,773.12804,33.94192,24.627607,270743.5453
"116",116,"MA","Suffolk","Boston","MAPC",0.349212303,0.337341349,921680,986654,104033,110805,121039,163581,2634.333252,4283.833496,29.853924,30.231707,25.536356,25.460693,954302.625,107433.1406,142398.8438,3462.52832,160164.0705,208289.8346,36295.62958,341.067152,11.868523,12.122031,126077.8531
"117",117,"MA","Suffolk","Boston","MAPC",0.186141304,0.119480519,994870,964779,113826,108641,133334,163581,3912.833252,4283.833496,33.713428,34.104641,25.852154,26.631378,980702.1875,111384.7344,147575.2656,4087.512207,271591.7489,303751.4476,38430.78008,451.426164,14.106417,14.912122,155948.2526
"118",118,"MA","Suffolk","Boston","MAPC",0.148861646,0.168674699,1022449,993288,119011,113118,146472,163581,2992.333252,4283.833496,33.831551,33.812847,23.821939,25.193232,1011449.938,116788.2422,152925.2813,3479.469971,237350.9048,377140.2645,42171.9849,531.326629,16.848354,16.361012,175111.4606
"119",119,"MA","Suffolk","Boston","MAPC",0.263558516,0.307491289,1017456,963509,118487,107469,128600,163581,2133,4215.833496,32.91272,33.697029,24.37808,25.128199,992845.4375,113460.6094,144558.2656,3083.185059,56799.2469,78340.50197,11895.42949,127.183119,4.374373,4.455993,46551.50721
"120",120,"MA","Suffolk","Boston","MAPC",0.364620939,0.402091255,1039889,942301,124360,103507,115291,162718,2459,3732.833252,34.574184,34.568756,25.484493,26.776924,996298.6875,115045.4297,136475.5938,3027.993164,261841.0967,328856.9975,42167.64508,507.114861,16.358306,17.042337,178646.8729
"121",121,"MA","Suffolk","Boston","MAPC",0.513577332,0.508896797,1013889,932113,120245,102480,30775,179072,2097,3204.5,37.464062,37.347885,32.776878,34.742516,981864.1875,113287.9453,88850.46094,2530.7146,64837.4338,128082.9654,17925.0911,192.315512,7.073799,6.402111,68350.2961
"122",122,"MA","Suffolk","Boston","MAPC",0.438041594,0.385416667,977845,943588,113145,104322,109966,163581,2133,4215.833496,32.61314,32.554947,23.51623,23.968119,963308.25,109401.0156,132717.1719,3016.836914,68245.89379,100385.7615,15954.49882,159.289451,4.934531,5.404557,56239.95381
"123",123,"MA","Suffolk","Boston","MAPC",0.702921348,0.308170515,997062,938908,115852,103191,118661,159046,2133,3714.5,33.007427,33.66515,20.961672,21.345995,974083.5,110849.2422,134618.3906,2757.901123,97194.97762,137905.6905,16609.42786,205.421214,6.768641,6.715632,70901.36062
"124",124,"MA","Suffolk","Boston","MAPC",0.792917167,0.515923567,988938,907346,116025,97942,103159,161212,2133,3009.833252,37.217751,37.228764,26.9233,28.129725,956248.625,108780.1328,126417.6641,2484.299072,24935.5463,27917.40657,2624.487531,36.971701,1.198578,1.104414,11852.12738
"125",125,"MA","Suffolk","Boston","MAPC",0.524698134,0.534513274,994783,898169,116682,97099,120732,158834,2133,3714.5,35.106373,33.144375,22.579395,22.95719,951733.125,107956.0781,137709.7656,2837.695801,80473.4937,123466.142,13342.53419,168.077423,5.369746,5.135905,54573.58231
"126",126,"MA","Suffolk","Boston","MAPC",0.45751634,0.5,969019,879045,111205,95091,103159,156850,2133,3565.833252,41.186188,39.295551,32.97995,34.532116,932618.0625,104685.7266,124880.8438,2712.68335,69903.87148,97721.19288,7509.369841,119.80721,4.703204,3.478139,38498.36678
"127",127,"MA","Suffolk","Boston","MAPC",0.288944724,0.534361851,995058,904136,116804,98975,120732,158834,2133,3669.5,34.420769,33.302788,24.308714,24.75424,955348.0625,109017.2266,137372.9531,2804.062744,165826.5446,222296.4264,36315.38512,347.10742,14.775917,12.136056,129945.8987
"128",128,"MA","Suffolk","Boston","MAPC",0.832989691,0.533527697,941300,898426,106636,99075,62456,157305,2133,3156.5,38.398376,38.305901,32.949974,34.223461,924146.9375,103610.9922,100403.0781,2542.480713,327045.2388,448545.1979,54582.67472,678.662478,33.520581,23.644032,259683.7477
"129",129,"MA","Suffolk","Boston","MAPC",0.55988024,0,903318,859699,101607,93531,25117,144696,2133,2067.5,46.702908,45.050034,43.163643,45.718826,889482.4375,99045.36719,63046.41406,2112.224121,478577.5905,630149.9488,54411.28905,971.625508,86.772426,36.251763,443979.6786
"130",130,"MA","Suffolk","Boston","MAPC",0,0,934398,890301,110359,96281,40976,121798,1979,1192,43.408405,43.377506,37.318745,40.94783,928432.5625,108454.5313,51909.60156,1872.534668,1142008.841,1466858.263,83626.66443,1514.620785,76.787902,41.794845,483373.8172
"131",131,"MA","Suffolk","Boston","MAPC",0.790343915,0,841352,915171,93484,99098,44582,165667,2307,1366,37.104176,37.801258,28.921295,31.9268,855275.375,94542.89063,67420.54688,2129.512451,265069.4528,290583.0459,25832.9986,395.884897,23.619509,13.117215,151734.8563
"132",132,"MA","Suffolk","Boston","MAPC",0,0,780966,908494,86189,98610,40301,165667,2307,1366,40.096611,40.688023,34.530613,36.981953,804330.875,88464.69531,63269.75391,2134.596191,151229.8458,212913.5956,23316.88788,280.256203,9.144924,8.783946,93253.52801
"133",133,"MA","Suffolk","Boston","MAPC",0.366071429,0.474226804,609091,935680,74188,102541,30326,170470,2307,1366,32.965672,33.881046,22.775723,23.610949,660711.1875,78669.42969,52476.93359,2158.26709,1208156.958,1285207.63,89715.1996,1322.406386,58.935326,41.111517,462294.0983
"134",134,"MA","Suffolk","Boston","MAPC",0.290648694,0.470198675,614086,934477,73009,103713,25983,170470,1472,1366,31.648972,32.665779,20.01532,20.346031,665077.9375,77895.71094,48978.88672,1455.129517,563609.1857,604845.5481,59282.00785,784.088163,38.306479,25.448524,282462.8465
"135",135,"MA","Suffolk","Boston","MAPC",0,0,853334,948695,103292,105138,40607,156963,1147,745,33.671173,31.483128,24.393925,23.443953,870467.4375,103623.6719,61512.61719,1074.772949,66238.27477,155126.7839,9667.568842,174.737902,8.660253,4.733846,56055.51375
"136",136,"MA","Suffolk","Boston","MAPC",0.085245902,0.164835165,859132,954648,104520,107547,59339,180463,1147,745,38.184349,37.351196,32.961601,32.707035,876006,105054.7578,80736.96875,1075.982056,137989.4715,237009.0716,19973.03116,323.383347,17.462675,10.310817,118209.8068
"137",137,"MA","Suffolk","Boston","MAPC",0.1,0.14893617,859848,986128,105020,110294,59339,219547,1147,4151.833496,34.912476,34.544174,32.095558,31.972319,885784.6875,106103.2266,92244.11719,1764.162598,455064.9426,713017.3974,59450.86478,900.641347,40.119592,27.218461,307087.4656
"138",138,"MA","Suffolk","Boston","MAPC",0,0,851931,904431,104406,98810,28475,130208,1117,745,42.56781,40.528164,37.234646,38.573223,861162.6875,103421.9922,46363.80078,1051.587158,23276.78749,198523.4015,13850.74994,225.709732,10.489112,6.087137,71536.52298
"139",139,"MA","Suffolk","Boston","MAPC",0.180911681,0.170506912,916681,939319,113472,104937,59339,204631,1147,2229.5,37.861454,35.378326,33.192654,34.520378,921296.125,111732.0313,88958.64844,1367.681641,561481.1912,841736.5715,74057.94104,993.182248,38.632558,29.398531,323350.9162
"140",140,"MA","Suffolk","Boston","MAPC",0,0,805993,885828,95856,95895,22160,62627,1117,745,39.740574,39.216064,31.543264,32.394253,821752,95863.69531,30147.97852,1043.569092,790006.6258,1184427.962,108185.6547,1337.293704,48.399616,41.464457,454897.7792
"141",141,"MA","Suffolk","Boston","MAPC",0,0,740200,878408,86937,94653,2874,56594,1117,745,39.293083,40.842335,29.857529,30.413099,761811.5,88143.54688,11274.16309,1058.830688,0,0,0,0,0,0,0
"142",142,"MA","Suffolk","Boston","MAPC",0.251207729,0,641170,864985,71873,93331,2139,37942,262,745,44.813198,43.597019,39.068588,39.649918,679794.3125,75576.05469,8317.607422,345.352478,11925.2752,37987.4548,2256.563556,42.357607,2.05593,1.107388,13249.50986
"143",143,"MA","Suffolk","Boston","MAPC",0,0,873100,979567,107260,109671,59339,219460,1147,3231.833252,35.392902,35.167683,32.198051,32.848217,896271.0625,107784.7188,94187.05469,1600.734253,0,0,0,0,0,0,0
"144",144,"MA","Suffolk","Boston","MAPC",0,0,846704,969650,103740,108753,59339,219460,1147,3231.833252,36.560146,36.132458,33.567535,34.283047,871021.5,104731.5156,91009.36719,1559.359863,508963.6452,1199910.907,48242.97019,1352.308088,52.603765,28.49426,318093.0461
"145",145,"MA","Suffolk","Boston","MAPC",0.124282983,0.25477707,887634,940950,110153,103363,47207,173746,1840,2403.5,34.751385,35.497421,26.403353,27.499048,896863,108977.6484,69111.03125,1937.54248,487.3583,1489.046328,114.084906,1.745777,0.085141,0.049081,566.64029
"146",146,"MA","Suffolk","Boston","MAPC",0,0,844921,964856,101790,108141,58805,219460,1840,3231.833252,40.083904,39.722198,44.557369,45.538593,870404.6875,103139.4609,92940.76563,2135.735107,68006.69117,98108.27989,18462.34339,165.893079,6.594218,6.042856,63769.82619
"147",147,"MA","Suffolk","Boston","MAPC",0.239842726,0.257336343,838870,971412,100594,108328,47940,219547,2014,4376.833496,27.872692,28.645569,24.601818,25.719858,865022.8125,102120.0469,81800.97656,2480.227539,64143.92473,145212.747,10982.65828,168.896873,8.342952,5.000053,57501.0739
"148",148,"MA","Suffolk","Boston","MAPC",0,0,882060,891245,109672,95991,47207,60307,1840,449,40.854507,41.076641,28.195486,29.474676,883342.625,107761.5078,49036.35156,1645.753296,91071.61923,156531.0653,14280.84871,192.097803,8.789271,5.86081,66410.97456
"149",149,"MA","Suffolk","Boston","MAPC",0,0,881226,896084,108362,97508,47207,52307,1117,745,43.374672,41.325783,36.216198,37.591766,883643.3125,106596.0703,48036.76172,1056.476074,0,0,0,0,0,0,0
"150",150,"MA","Suffolk","Boston","MAPC",0.106060606,0.170731707,834216,875074,103812,96740,30458,42390,1544,745,38.501247,39.156754,24.549383,25.063421,840634.625,102701.0156,32332.46875,1418.480347,0,0,0,0,0,0,0
"151",151,"MA","Suffolk","Boston","MAPC",0.143263757,0.199649737,850521,942416,104779,104216,32549,203828,2014,2403.5,29.584352,30.121948,18.82947,19.211216,867204.625,104676.7891,63644.78125,2084.713867,58715.60723,144092.2687,11534.01034,177.707758,6.41426,4.990704,55225.59843
"152",152,"MA","Suffolk","Boston","MAPC",0.56497948,0.545144804,820854,939502,99231,103694,32549,203828,2014,2403.5,29.409456,30.121731,18.054974,18.220192,842072.1875,100029.125,63179.33984,2083.655518,37413.84693,66825.16437,5872.976956,84.469065,2.487953,2.414332,25846.62659
"153",153,"MA","Suffolk","Boston","MAPC",0.118430273,0.221322537,736184,921548,87762,101276,32549,159118,1718,1366,32.09005,33.537758,20.074236,20.057064,769130.3125,90163.96094,55045.21094,1655.435913,96230.20767,154764.1047,10486.43793,172.507326,6.348884,4.794705,53538.55804
"154",154,"MA","Suffolk","Boston","MAPC",0.10723192,0.256369427,718690,951002,87225,104984,26120,210167,1718,2515.5,28.796923,29.340326,22.61706,22.798225,764327.75,90713.75781,62276.0625,1874.668945,108351.8736,161516.2927,11169.18073,180.071735,6.739818,5.049596,56517.41414
"155",155,"MA","Suffolk","Boston","MAPC",0.664554603,0.662535748,688445,940764,82368,104318,26537,172279,1344,2141.5,28.748873,29.537275,17.321404,17.388126,735633,86473.03125,53793.27734,1493.146362,66198.73166,105887.0442,7698.761955,119.477665,4.392907,3.290248,36693.14212
"156",156,"MA","Suffolk","Boston","MAPC",0.099559148,0.209179834,750370,878972,90207,95569,31191,78425,1718,1192,33.940258,33.903366,19.915632,20.006842,771117.625,91072.05469,38811.35156,1633.139404,36641.63157,103320.1268,8168.723048,126.776695,4.538122,3.618612,39978.66094
"157",157,"MA","Suffolk","Boston","MAPC",0.055363322,0.209876543,708015,737980,86529,81956,26120,3497,995,0,44.164379,44.324745,30.997288,31.949419,711815.6875,85948.96875,23250.53906,868.795959,105119.274,162267.0029,15741.73321,211.884307,8.015218,6.440313,70571.56469
"158",158,"MA","Suffolk","Boston","MAPC",0.050295858,0.195121951,652489,420063,76598,46136,20871,2139,447,0,48.696945,47.784256,23.44183,23.853907,622683.8125,72691.70313,18468.90234,389.678925,103329.9725,146932.2849,13829.82775,191.237045,7.652494,5.783502,63010.52308
"159",159,"MA","Suffolk","Boston","MAPC",0,0,573830,190498,63612,15940,20871,0,262,0,65.124008,75.147354,33.831615,34.287071,438820.8125,46821.96484,13520.25293,169.723831,0,0,0,0,0,0,0
"160",160,"MA","Suffolk","Boston","MAPC",0.031715521,0.196858639,630265,504717,73543,51961,21604,0,621,0,46.08823,52.367851,18.500484,18.506126,611918.625,70389.21875,18447.00391,530.253174,0,6337.359047,356.657875,6.394768,0.254528,0.164593,1914.12232
"161",161,"MA","Suffolk","Boston","MAPC",0.027116768,0.212471132,657732,648250,77488,71233,20871,0,447,0,43.801891,49.514614,20.53742,20.858952,656301,76544.03125,17721.2793,379.541534,0,9484.271155,541.911394,10.049608,0.359575,0.257191,2932.1164
"162",162,"MA","Suffolk","Boston","MAPC",0.026487524,0.208271787,639396,532283,74523,54083,21604,0,621,0,46.668453,49.578831,17.856092,17.89249,624902.4375,71757.25,18680.75195,536.972168,9469.936277,40698.45855,2396.877098,42.567365,1.443097,1.122513,12592.28034
"163",163,"MA","Suffolk","Boston","MAPC",0.041570439,0.226883562,703514,777371,85997,83646,26120,7945,621,0,40.444283,41.957901,20.264591,20.556993,714385.625,85650.9375,23444.66406,529.589661,56096.70077,159919.1113,10200.1012,177.735822,6.953977,4.71451,53871.9255
"164",164,"MA","Suffolk","Boston","MAPC",0.038116592,0.287443268,693017,710312,84086,77435,24831,2139,621,0,41.708187,42.499252,17.950249,17.860586,695484.0625,83137.28125,21594.12109,532.41803,1276.707192,10559.13611,768.005163,12.3574,0.363488,0.329701,3585.02975
