"","TAZ_ID","State","County","Town","RPA","pop_pct_min","pop_pct_non-min","pop_pct_low","pop_pct_non_low","nb_Jobs60Trn","nb_Retl60Trn","nb_HEdu40Trn","nb_Heal40Trn","nb_TrnProdTm","nb_TrnAttrTm","nb_HwyProdTm","nb_HwyAttrTm","nb_CongVMT_sqmi","nb_CO_sqmi","b_Jobs60Trn","b_Retl60Trn","b_HEdu40Trn","b_Heal40Trn","b_TrnProdTm","b_TrnAttrTm","b_HwyProdTm","b_HwyAttrTm","b_CongVMT_sqmi","b_CO_sqmi"
"439",439,"MA","Suffolk","Boston","MAPC",0.186878728,0.813121272,0.138104839,0.861895161,53606,7059,0,0,59.967979,62.779579,18.988853,19.945557,15819.21272,35.023539,44191,6645,0,0,60.443321,62.675995,19.071503,19.94235,15763.1432,34.913188
"440",440,"MA","Suffolk","Boston","MAPC",0.141424802,0.858575198,0.137976347,0.862023653,421737,43150,0,567,52.875397,55.64674,19.865383,21.009262,45005.7835,66.472627,418625,42772,0,567,52.843334,55.663933,19.93096,21.001686,44829.21324,66.025495
"441",441,"MA","Suffolk","Boston","MAPC",0.143583227,0.856416773,0.22257721,0.77742279,220318,22267,0,1256,57.998638,55.186649,20.181673,21.477428,28103.51097,42.487375,218090,21889,0,1256,57.957203,55.175747,20.241167,21.478296,28324.60448,42.430627
"442",442,"MA","Suffolk","Boston","MAPC",0.17606043,0.82393957,0.263456091,0.736543909,22510,3900,0,803,63.860752,59.80069,18.859064,20.722744,46516.05308,104.892041,22510,3900,0,803,63.773167,59.651878,18.907597,20.722486,46700.66828,106.038549
"443",443,"MA","Suffolk","Boston","MAPC",0.079522863,0.920477137,0.231515152,0.768484848,207274,20383,0,531,61.333897,58.482784,19.84066,21.097076,45650.22063,67.846024,208906,20492,0,531,61.238094,58.453617,19.89205,21.094982,45752.59407,68.226681
"444",444,"MA","Suffolk","Boston","MAPC",0.131691649,0.868308351,0.242608696,0.757391304,79999,10120,0,0,65.871193,68.207558,20.165379,21.299324,45812.69462,68.606742,79999,10120,0,0,65.918625,68.188232,20.214792,21.296951,45879.72185,68.042645
"445",445,"MA","Suffolk","Boston","MAPC",0.244140625,0.755859375,0.284210526,0.715789474,134273,15237,0,531,59.663624,58.847824,20.355707,21.269783,5894.736869,7.350519,133506,15428,0,531,59.817814,58.831654,20.386822,21.262861,5852.572997,7.301065
"446",446,"MA","Suffolk","Boston","MAPC",0.186588921,0.813411079,0.282894737,0.717105263,11974,3038,0,0,71.916527,66.269096,25.232037,26.239674,61685.67075,83.406753,11974,3038,0,0,71.968727,66.243767,25.266016,26.244617,61047.98962,82.968912
"447",447,"MA","Suffolk","Boston","MAPC",0.303722084,0.696277916,0.252345216,0.747654784,24773,2149,0,78,72.38562,65.349037,19.398861,21.501858,43507.21229,64.300285,24773,2149,0,78,72.344032,65.284996,19.447245,21.502161,44027.22573,63.536635
"448",448,"MA","Suffolk","Winthrop","MAPC",0.106167401,0.893832599,0.306466729,0.693533271,0,0,0,0,0,0,21.175535,21.050098,27910.16241,52.002373,0,0,0,0,0,0,21.214005,21.127199,27490.89991,51.776304
"449",449,"MA","Suffolk","Winthrop","MAPC",0.184445612,0.815554388,0.296858072,0.703141928,3580,467,0,0,91.32045,69.802612,17.692253,17.697161,0,44.405668,3580,467,0,0,91.658157,69.907928,17.74161,17.788334,0,44.340371
"450",450,"MA","Suffolk","Winthrop","MAPC",0.065497076,0.934502924,0.327913279,0.672086721,691,102,0,0,95.25927,76.459534,16.50297,16.494057,0,16.76045,691,102,0,0,95.297905,76.502213,16.518234,16.578831,0,16.459056
"451",451,"MA","Suffolk","Winthrop","MAPC",0.084323923,0.915676077,0.256335283,0.743664717,461745,49466,0,0,53.705345,55.331654,16.185223,16.362801,0,5.239718,461989,49531,0,0,53.761227,55.400017,16.173435,16.427301,0,5.285151
"452",452,"MA","Suffolk","Winthrop","MAPC",0.156187425,0.843812575,0.438213915,0.561786085,670958,71065,12905,0,46.450737,47.719936,15.910128,16.077896,10791.14851,41.932778,671202,71130,12905,0,46.489037,47.772514,15.893238,16.13699,10434.90007,40.173356
"453",453,"MA","Suffolk","Winthrop","MAPC",0.194516971,0.805483029,0.434456929,0.565543071,449953,47390,0,0,54.919289,56.350605,16.431032,16.460396,0,0,449953,47390,0,0,54.998394,56.459869,16.435318,16.530884,0,0
"454",454,"MA","Suffolk","Winthrop","MAPC",0.087967326,0.912032674,0.432874918,0.567125082,419746,42284,0,0,54.281914,55.460068,16.833126,16.891867,32989.84176,85.011015,419746,42284,0,0,54.280891,55.525909,16.838327,16.959944,32326.13928,83.229351
"455",455,"MA","Suffolk","Chelsea","MAPC",0.531969309,0.468030691,0.449275362,0.550724638,795575,85884,37523,231,39.65852,40.051666,20.601088,20.20108,25748.40291,99.142178,795575,85884,37523,231,39.546539,39.987087,20.508293,20.313269,24364.2298,92.509582
"456",456,"MA","Suffolk","Chelsea","MAPC",0.326572008,0.673427992,0.378091873,0.621908127,538927,63115,0,244,39.812241,41.071705,18.989141,18.160109,87309.68026,204.334383,539171,63180,0,244,39.526978,40.863247,18.866791,18.297634,85170.71746,194.214781
"457",457,"MA","Suffolk","Chelsea","MAPC",0.915408915,0.084591085,0.437067773,0.562932227,740494,78680,34636,274,38.707729,40.722057,16.625664,15.923245,0,20.477624,740822,78815,34636,274,38.575886,40.646038,16.53265,16.022846,0,18.967199
"458",458,"MA","Suffolk","Chelsea","MAPC",0.841463415,0.158536585,0.397590361,0.602409639,600602,68471,0,244,38.671177,39.608643,16.634686,16.277245,64502.46388,121.647292,599742,68416,0,244,38.329479,39.352787,16.513861,16.370123,63352.96628,117.767979
"459",459,"MA","Suffolk","Chelsea","MAPC",0.907993967,0.092006033,0.398360656,0.601639344,676270,76318,28296,244,39.320923,39.592007,18.128065,17.705044,5664.678304,26.401949,675410,76263,28296,244,39.037384,39.349331,18.016336,17.798962,5602.097847,24.169526
"460",460,"MA","Suffolk","Chelsea","MAPC",0.881458967,0.118541033,0.45785124,0.54214876,749231,79721,34636,570,39.705078,40.853817,16.652306,16.079592,0,3.213474,749619,79858,34636,570,39.60458,40.777206,16.57538,16.180761,0,2.004662
"461",461,"MA","Suffolk","Chelsea","MAPC",0.908715122,0.091284878,0.457067371,0.542932629,799168,87203,35468,615,36.333302,38.070301,16.061783,15.880515,8098.424981,34.591049,799108,87201,35468,615,36.257736,37.985218,15.998806,15.961267,4288.365802,33.150753
"462",462,"MA","Suffolk","Chelsea","MAPC",0.396982008,0.603017992,0.395592865,0.604407135,507728,58165,0,244,43.432583,43.217777,17.899286,16.957136,436723.3266,685.059353,508229,58270,0,244,42.978275,42.941322,17.754215,17.114147,400246.6817,619.3052
"463",463,"MA","Suffolk","Chelsea","MAPC",0.859335038,0.140664962,0.579545455,0.420454545,743047,80887,35468,570,38.045536,39.341805,17.998466,17.680773,177821.5546,328.738639,743047,80887,35468,570,37.850368,39.139683,17.883759,17.765589,156841.833,296.184644
"464",464,"MA","Suffolk","Chelsea","MAPC",0.928753181,0.071246819,0.564814815,0.435185185,700322,77994,30397,570,39.810551,40.523926,19.004416,19.07576,446484.6588,657.722933,700322,77994,30397,570,39.595768,40.277828,18.80567,19.195866,403018.1774,636.073666
"465",465,"MA","Suffolk","Chelsea","MAPC",0,1,0,1,527004,60192,0,244,47.72311,45.409634,23.218279,23.168568,200952.3046,306.704143,527505,60297,0,244,47.444489,45.084743,23.10589,23.547007,144108.5823,264.434564
"466",466,"MA","Suffolk","Chelsea","MAPC",0,1,0,1,783175,85719,35468,570,38.6549,39.161201,21.667505,21.74399,72738.56468,125.875228,783175,85719,35468,570,38.531876,38.955128,21.502321,21.985767,79603.65746,120.710744
"467",467,"MA","Suffolk","Chelsea","MAPC",0.366906475,0.633093525,0.466216216,0.533783784,782769,84765,35468,231,41.393543,41.072281,30.021414,35.170975,44189.01943,62.386961,782709,84763,35468,231,41.432339,41.143749,30.052326,35.427166,42449.29201,58.74493
"468",468,"MA","Suffolk","Chelsea","MAPC",0.723325975,0.276674025,0.475446429,0.524553571,256790,27854,0,156,44.519352,42.800434,14.550734,14.298804,34613.98089,95.187354,256790,27854,0,156,44.159405,42.543526,14.478528,14.310398,34224.40602,95.362521
"469",469,"MA","Suffolk","Chelsea","MAPC",0.644622991,0.355377009,0.468253968,0.531746032,337945,36315,0,244,43.716122,43.389912,16.983751,16.522762,79811.39524,129.085014,337945,36315,0,244,43.418442,43.078087,16.903393,16.587479,79033.72719,127.738628
"470",470,"MA","Suffolk","Chelsea","MAPC",0.814662273,0.185337727,0.471177945,0.528822055,701215,76253,13439,570,37.863117,39.064537,16.87302,16.6059,40653.93914,106.476127,701215,76253,13439,570,37.723545,38.911243,16.777201,16.676327,40359.53324,105.144536
"471",471,"MA","Suffolk","Chelsea","MAPC",0.793856103,0.206143897,0.58021978,0.41978022,778337,84997,35468,570,36.555607,38.50732,14.771461,14.62911,83842.5064,174.50211,778277,84995,35468,570,36.374859,38.331841,14.649941,14.721403,71685.41,161.12801
"472",472,"MA","Suffolk","Chelsea","MAPC",0.863400848,0.136599152,0.584814216,0.415185784,664691,74516,18896,570,38.70332,39.668884,15.266755,14.345151,68984.76229,129.418937,665027,74618,18896,570,38.375668,39.330498,15.13824,14.470596,61428.71185,122.343184
"473",473,"MA","Suffolk","Chelsea","MAPC",1,0,0,1,745918,80752,34636,570,37.724514,37.538448,16.551809,16.42148,209162.9703,382.799782,745918,80752,34636,570,37.4855,37.288292,16.433342,16.537102,199563.6247,356.171943
"474",474,"MA","Suffolk","Chelsea","MAPC",0.68299532,0.31700468,0.51242236,0.48757764,681580,76755,12905,540,38.842823,40.413795,16.738487,16.309656,0,1.598166,681580,76755,12905,540,38.680481,40.208076,16.621687,16.428125,0,1.49243
"475",475,"MA","Suffolk","Chelsea","MAPC",0.620083295,0.379916705,0.460093897,0.539906103,333745,33730,0,88,44.938595,45.691223,17.313368,16.528507,80320.43268,133.800678,333745,33730,0,88,44.705326,45.403637,17.22599,16.674053,76155.38696,125.754131
"476",476,"MA","Suffolk","Chelsea","MAPC",0.657038056,0.342961944,0.437343358,0.562656642,308523,32276,0,244,47.018448,46.679832,16.144037,15.696284,157660.8824,215.293293,310980,32571,0,244,46.542915,46.221325,16.026859,15.803576,152932.9191,208.614293
"477",477,"MA","Suffolk","Chelsea","MAPC",0.544180615,0.455819385,0.440919037,0.559080963,411626,42984,0,244,45.711388,46.02306,15.070079,14.750891,203217.736,350.901317,411870,43049,0,244,45.04644,45.314068,14.96137,14.823028,210961.2726,344.088975
"478",478,"MA","Suffolk","Revere","MAPC",0.3391494,0.6608506,0.405280528,0.594719472,906255,100540,142263,745,33.252766,33.676434,16.115046,16.337105,45374.8073,111.117444,901242,100047,142263,745,33.343395,33.740017,16.090132,16.409567,45616.89097,109.749861
"479",479,"MA","Suffolk","Revere","MAPC",0.338701806,0.661298194,0.442350333,0.557649667,857191,93098,86750,745,36.935368,38.044472,16.492123,16.267761,19730.05882,112.441595,852178,92605,86750,745,37.043148,38.111431,16.505316,16.370733,18922.42159,104.31519
"480",480,"MA","Suffolk","Revere","MAPC",0.493434692,0.506565308,0.552772809,0.447227191,873196,94292,93070,745,35.740211,36.851635,15.370091,15.093706,30992.29856,98.651913,868183,93799,93070,745,35.895962,37.030914,15.719045,15.471707,28453.41029,92.346872
"481",481,"MA","Suffolk","Revere","MAPC",0.303921569,0.696078431,0.584980237,0.415019763,831837,88704,41494,745,38.509327,39.534595,17.582344,18.089323,106585.1676,191.135957,831837,88704,41494,745,38.604439,39.551895,17.814228,18.343979,122876.3936,183.852524
"482",482,"MA","Suffolk","Revere","MAPC",0.57408313,0.42591687,0.52193646,0.47806354,816219,86879,40940,745,38.503555,40.066483,15.669614,15.704129,5993.048194,99.355226,816219,86879,40940,745,38.564793,40.129894,15.631649,15.766139,62161.50547,99.349022
"483",483,"MA","Suffolk","Revere","MAPC",0.723594961,0.276405039,0.519820494,0.480179506,854880,92300,86750,745,35.721855,37.507072,16.085009,15.39167,0,13.660506,854880,92300,86750,745,35.759586,37.580051,16.054317,15.464105,0,15.392039
"484",484,"MA","Suffolk","Revere","MAPC",0.320467836,0.679532164,0.470588235,0.529411765,894092,98316,98333,745,33.292828,35.592762,17.681982,17.733374,14318.45429,113.958899,889079,97823,98333,745,33.359417,35.652653,17.665461,17.809509,14575.77125,113.691574
"485",485,"MA","Suffolk","Revere","MAPC",0.735042735,0.264957265,0.542857143,0.457142857,863509,93529,86750,745,33.550148,35.456947,16.930576,16.628504,111632.3365,177.965081,858496,93036,86750,745,33.611691,35.53175,16.868664,16.653116,113105.5356,185.242132
"486",486,"MA","Suffolk","Revere","MAPC",0.483783784,0.516216216,0.420634921,0.579365079,755237,79445,34636,404,37.782661,38.886578,16.036213,16.32239,138650.4489,214.295118,755237,79445,34636,404,37.806725,38.906868,15.991463,16.369118,138210.6602,215.808862
"487",487,"MA","Suffolk","Revere","MAPC",0.343329886,0.656670114,0.423398329,0.576601671,531265,60971,0,156,39.177525,42.748165,13.850398,13.572168,40638.60601,56.140505,531507,61019,0,156,39.166718,42.697201,13.797707,13.604033,43777.46806,57.659073
"488",488,"MA","Suffolk","Revere","MAPC",0.406640486,0.593359514,0.422890398,0.577109602,479961,54393,0,156,42.631424,43.899929,15.687906,15.578181,158927.1978,271.155215,479825,54425,0,156,42.491516,43.910763,15.629157,15.619592,162057.4852,275.547449
"489",489,"MA","Suffolk","Revere","MAPC",0.510544815,0.489455185,0.452591656,0.547408344,431842,46843,0,244,43.71933,44.525925,15.460803,15.253464,22508.97763,59.599135,431842,46843,0,244,43.476799,44.196148,15.397891,15.27144,22679.13476,59.458677
"490",490,"MA","Suffolk","Revere","MAPC",0.376446759,0.623553241,0.426714801,0.573285199,234442,24598,0,156,47.748661,50.999302,15.405849,15.592306,161954.6049,297.639069,234442,24598,0,156,47.383568,50.427956,15.309263,15.610557,167368.7531,303.78586
"491",491,"MA","Suffolk","Revere","MAPC",0.30910785,0.69089215,0.447043535,0.552956465,191290,23204,0,244,51.010498,54.602406,15.436212,15.281565,99602.07355,179.220346,189249,23017,0,244,50.537781,53.777531,15.345731,15.321292,100436.8925,179.209124
"492",492,"MA","Suffolk","Revere","MAPC",0.263157895,0.736842105,0.441831683,0.558168317,180159,19063,0,0,51.263992,48.895493,15.64924,15.199132,23171.36747,97.779917,180646,19163,0,0,50.995514,48.576057,15.613916,15.213673,25082.87306,96.792229
"493",493,"MA","Suffolk","Revere","MAPC",0.187312473,0.812687527,0.405797101,0.594202899,12024,2548,0,0,67.100929,57.569992,15.793238,15.240752,3641.223157,12.862,11572,2455,0,0,66.480194,56.840366,15.724257,15.248176,4373.78093,13.829867
"494",494,"MA","Suffolk","Revere","MAPC",0.162640902,0.837359098,0.436408978,0.563591022,130271,15503,0,0,63.665371,73.49482,17.064405,14.6851,76728.9911,101.225178,130271,15503,0,0,63.809715,73.451096,17.031321,14.706147,76850.60428,101.167755
"495",495,"MA","Suffolk","Revere","MAPC",0.275926619,0.724073381,0.459383754,0.540616246,530881,58739,0,0,47.976273,48.897068,17.746704,16.830383,86702.54298,137.392089,531303,58824,0,0,48.089272,48.989632,17.714363,16.879963,86640.76133,137.364204
"496",496,"MA","Suffolk","Revere","MAPC",0.367164179,0.632835821,0.474962064,0.525037936,714215,72762,34636,30,41.019711,42.025852,16.234877,16.357502,54625.46257,85.746389,714215,72762,34636,30,41.146523,42.169373,16.206491,16.417324,52437.30289,87.563292
"497",497,"MA","Suffolk","Revere","MAPC",0.359209922,0.640790078,0.437280188,0.562719812,318298,30854,0,0,50.314068,47.898888,16.171574,15.784862,81980.22006,158.130738,318298,30854,0,0,50.316948,47.903622,16.131889,15.825634,83378.27039,156.047237
"498",498,"MA","Suffolk","Revere","MAPC",0.234634852,0.765365148,0.3791423,0.6208577,156023,15056,0,0,57.908257,57.126816,16.439837,16.351467,46800.74193,77.576629,156023,15056,0,0,57.605942,56.5187,16.386263,16.357672,46617.83163,81.055047
"499",499,"MA","Suffolk","Revere","MAPC",0.256122449,0.743877551,0.368876081,0.631123919,21275,3834,0,0,66.597298,62.906784,16.393152,16.166113,398674.9685,737.2815,21275,3834,0,0,66.639633,61.887035,16.344925,16.20937,389115.4673,738.540644
"500",500,"MA","Suffolk","Revere","MAPC",0.435917722,0.564082278,0.440397351,0.559602649,96143,9557,0,0,55.549961,53.340752,16.699322,16.873861,80702.75812,115.59325,96143,9557,0,0,55.545303,53.21439,16.631706,16.865873,82168.35719,117.751758
"501",501,"MA","Suffolk","Revere","MAPC",0.368507157,0.631492843,0.361320755,0.638679245,10270,3095,0,0,89.804726,68.659027,20.346292,19.617237,86151.44639,116.473863,10270,3095,0,0,89.526833,68.545364,20.363241,19.671492,86545.64214,118.812862
"502",502,"MA","Middlesex","Everett","MAPC",0.617821782,0.382178218,0.495844875,0.504155125,759727,80119,30397,788,46.702511,50.387234,32.721367,32.840706,44985.88818,86.660255,614526,68530,15391,88,48.904652,55.562065,33.323338,34.304714,81202.13833,118.959021
"503",503,"MA","Middlesex","Everett","MAPC",0.46961326,0.53038674,0.498461538,0.501538462,717721,76807,17492,414,43.009808,45.767029,19.044073,19.660276,74614.84169,114.483337,717721,76807,17492,414,42.923756,45.680393,18.978237,20.062075,63406.90541,103.6123
"504",504,"MA","Middlesex","Everett","MAPC",0.426035503,0.573964497,0.487394958,0.512605042,506748,56726,0,244,44.75322,45.711071,18.259726,17.837917,25057.44921,43.848024,500494,54601,0,244,44.24234,45.241528,18.160141,18.116484,25339.53511,44.512568
"505",505,"MA","Middlesex","Everett","MAPC",0.494047619,0.505952381,0.480991736,0.519008264,681223,76781,15391,244,39.62286,45.088932,16.700491,16.125248,447805.2661,601.404022,605121,69266,15391,244,40.062115,44.597443,16.627352,16.42337,430888.7753,580.911667
"506",506,"MA","Middlesex","Everett","MAPC",0.522683398,0.477316602,0.43973064,0.56026936,503792,55159,0,244,45.308468,46.241875,15.613612,15.221975,49217.22734,105.140254,504293,55264,0,244,44.91309,45.773361,15.517923,15.406007,44496.38027,97.964194
"507",507,"MA","Middlesex","Everett","MAPC",0.477414871,0.522585129,0.489361702,0.510638298,665814,75436,15391,244,40.146214,47.026379,15.993231,15.428925,32101.98533,82.695022,566397,64029,15391,244,40.780121,47.882263,15.938161,15.703802,31616.50821,77.274242
"508",508,"MA","Middlesex","Everett","MAPC",0.465480043,0.534519957,0.35088968,0.64911032,525627,59339,15391,88,46.056625,48.495281,15.824109,15.624663,116999.1042,216.942867,511469,57686,15391,88,45.995537,47.926945,15.724525,15.856862,110598.4393,199.462316
"509",509,"MA","Middlesex","Everett","MAPC",0.449230769,0.550769231,0.497365648,0.502634352,766915,81451,28258,944,37.393246,42.057381,17.592234,17.39176,78159.40244,144.654628,685566,75782,15391,244,37.981033,42.549133,17.526924,17.739534,78553.31114,144.212401
"510",510,"MA","Middlesex","Everett","MAPC",0.414066931,0.585933069,0.333825702,0.666174298,489730,54993,15391,88,47.513355,47.776463,16.396343,16.175976,0,3.606428,478722,54182,0,88,47.473061,46.389244,16.280563,16.414581,0,3.174558
"511",511,"MA","Middlesex","Everett","MAPC",0.44240111,0.55759889,0.281372549,0.718627451,462374,51984,0,88,46.375198,49.482353,15.880968,15.808438,24539.40443,70.470539,444253,48360,0,88,46.911953,49.2798,15.758018,16.003353,20030.52781,59.043636
"512",512,"MA","Middlesex","Everett","MAPC",0.438180957,0.561819043,0.484126984,0.515873016,399352,42564,0,156,48.509155,49.085957,16.362961,16.172836,14030.76168,29.489775,391198,42274,0,156,47.920448,48.400883,16.273479,16.322172,14042.45485,28.699515
"513",513,"MA","Middlesex","Everett","MAPC",0.50608828,0.49391172,0.49204666,0.50795334,545993,61484,15391,244,42.433033,48.816372,15.342273,15.159747,66996.22432,112.360065,440041,45843,0,244,43.391987,48.808228,15.279393,15.36318,67749.9214,111.030992
"514",514,"MA","Middlesex","Everett","MAPC",0.489611563,0.510388437,0.425055928,0.574944072,410503,42486,0,88,49.27634,49.68597,15.927661,15.883083,16713.08483,28.35056,191046,21111,0,88,50.837158,49.749382,15.857385,16.046516,12660.17292,27.746766
"515",515,"MA","Middlesex","Everett","MAPC",0.460546674,0.539453326,0.425213675,0.574786325,421801,44063,0,88,47.463528,49.562305,16.242247,15.757345,68801.36294,138.622528,296059,31358,0,88,49.304325,48.981819,16.130522,15.884381,62150.59234,129.344425
