TAZ_ID,State,County,Town,RPA,Minority,Low_inc,Jobs30Hwy,Jobs60Trn,Retl30Hwy,Retl60Trn,HEdu20Hwy,HEdu40Trn,Heal20Hwy,Heal40Trn,TrnProdTm,TrnAttrTm,HwyProdTm,HwyAttrTm,JobsAccCmp,RetlAccCmp,HEduAccCmp,HealAccCmp,CongVMT_sqmi,TotalVMT_sqmi,TotalVHT_sqmi,CO_sqmi,NOX_sqmi,VOC_sqmi,CO2_sqmi
3166,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152505,34418,13134,1617,0,0,0,0,64.137985,63.217403,17.810013,17.974228,149405.4844,12831.70508,0,0,65741.25175,96774.67373,5589.306099,103.596881,4.170501,2.714248,31340.17704
3167,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152900,33573,13163,1566,0,0,0,0,66.422424,64.73555,19.169926,19.43442,149888.75,12870.34668,0,0,0,0,0,0,0,0,0
3168,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,153527,40859,13209,1959,0,0,0,0,63.739277,64.983521,18.105398,18.254234,150687.3281,12925.45801,0,0,105329.8472,161980.2383,8164.054817,161.156388,6.338031,4.058249,47386.38015
3169,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,161061,53640,14051,3186,0,0,0,0,55.571693,55.096161,21.316744,21.94762,156997.3125,13639.98145,0,0,58583.81074,321433.1177,17199.11712,330.47202,13.514256,8.290478,97560.85326
3170,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,162943,54327,14035,3071,0,0,0,0,59.686928,58.289013,21.743992,22.201303,159244.1406,13661.62695,0,0,126107.0698,435294.6411,22864.11695,428.550262,17.598284,11.185006,130613.7578
3171,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,154951,37438,13500,1636,0,0,0,0,65.375267,66.877785,17.745384,17.742422,151996.7344,13201.74023,0,0,12253.21861,132605.5207,7054.081807,139.592822,5.18969,3.418143,39776.45417
3172,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,155076,47070,13526,2229,0,0,0,0,60.116447,61.047035,17.383484,17.302738,151985.4219,13202.73731,0,0,23505.51576,180108.0819,9690.24128,189.914941,7.067382,4.659744,54181.78026
3173,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,155518,38066,13572,1651,0,0,0,0,67.170395,67.899239,20.387085,20.484938,152188.1563,13234.03125,0,0,0,0,0,0,0,0,0
3174,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,160029,53205,13993,2976,0,0,0,0,56.715538,57.536846,18.797281,18.637449,155512.7656,13527.22949,0,0,9165.782114,64627.81724,3606.114656,68.587335,2.689429,1.69772,19851.67834
3175,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,156272,47554,13495,2359,0,0,0,0,60.07674,62.526085,18.035919,18.178699,153120.6875,13172.21094,0,0,0,0,0,0,0,0,0
3176,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152935,44201,13220,2144,0,0,0,0,62.664326,62.878723,18.122128,18.272305,150090.6719,12930.26953,0,0,0,0,0,0,0,0,0
3177,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158702,53006,13734,2995,0,0,0,0,54.829037,55.120571,18.268381,18.284634,154835.7813,13341.18066,0,0,0,0,0,0,0,0,0
3178,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,167070,66336,14398,3817,0,0,0,0,57.311493,54.72187,23.345964,23.989525,162459.7656,13913.74609,0,0,0,60106.435,3031.757036,62.318107,2.318635,1.490306,17498.4902
3179,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,160124,49786,14003,2708,0,0,0,0,56.223137,56.523121,17.917116,18.07501,156315.125,13613.09766,0,0,0,0,0,0,0,0,0
3180,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,150312,24474,12881,1052,0,0,0,0,72.118141,68.868301,19.688192,19.927851,147344.25,12602.02637,0,0,4661.197977,46097.90856,3176.518886,53.976171,1.818795,1.42866,15951.95828
3181,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,154248,19612,13262,1000,0,0,0,0,74.147179,68.509224,18.933321,19.029705,151138.5469,12978.80469,0,0,5425.557057,7524.815816,475.976778,8.030993,0.31805,0.211906,2440.825722
3182,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,155129,26985,13230,1211,0,0,0,0,75.053116,71.409439,22.906202,23.348143,151917.5938,12928.79199,0,0,0,0,0,0,0,0,0
3183,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,150979,1889,12761,264,0,0,0,0,91.960556,77.681763,19.317627,19.359585,148739.6406,12573.29297,0,0,0,0,0,0,0,0,0
3184,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,150637,37995,13062,1825,0,0,0,0,62.028107,61.978271,18.497063,18.611671,147634.7656,12762.50195,0,0,0,0,0,0,0,0,0
3185,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,154324,37319,13327,1657,0,0,0,0,67.114281,71.107666,20.005838,20.197643,151584.0625,13053.7207,0,0,0,33132.6219,1811.86066,35.516657,1.214351,0.872754,9991.16481
3186,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158067,31208,13606,1262,0,0,0,0,71.32299,69.995834,18.458118,18.539457,155341.2813,13340.77344,0,0,0,1509.717373,101.60729,1.725247,0.062453,0.044936,506.902353
3187,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,156728,14761,13592,461,0,0,0,0,75.001938,72.724052,18.962122,19.057592,154223.7344,13360.37109,0,0,0,0,0,0,0,0,0
3188,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,161859,43251,13885,2098,0,0,0,0,65.422852,66.287712,17.586639,17.759155,158262.125,13527.55078,0,0,0,22635.44278,1136.504047,23.270445,0.826482,0.560946,6508.323744
3189,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,165387,61893,14311,3617,0,0,0,0,55.045322,55.716404,20.99939,21.488611,161346.625,13893.50879,0,0,0,83256.65375,3501.35355,72.96479,3.324446,1.836259,22408.06665
3190,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,166652,66289,14572,3816,0,0,0,0,58.507111,58.334698,23.935381,24.418592,163216.9688,14203.86328,0,0,45143.46737,296692.2282,13670.19511,284.153841,11.944717,7.065426,84220.77066
3191,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,164956,62230,14278,3654,0,0,0,0,54.420609,52.871132,22.083656,22.60092,160769.375,13845.01563,0,0,0,13658.36419,687.229893,13.948661,0.597079,0.338364,4057.641645
3192,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,168625,64867,14652,3801,0,0,0,0,55.588882,53.393562,22.120876,22.308348,163885.8438,14156.37988,0,0,0,120922.4449,5698.726606,116.471998,4.630434,2.86763,33911.76183
3193,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,159594,55919,13879,3262,0,0,0,0,58.873199,58.045128,23.906572,23.630152,156109.1719,13522.13086,0,0,0,87082.29488,4575.503946,91.987959,3.803024,2.246235,26692.88878
3194,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,162897,53668,14329,3010,0,0,0,0,58.659302,58.023888,23.292086,22.787321,159214.7969,13947.42676,0,0,0,52457.67992,2657.750607,53.322407,2.294877,1.299307,15566.18572
3195,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,156928,49523,13655,2422,0,0,0,0,57.588661,58.726871,18.727028,18.811333,153225.5625,13267.7793,0,0,0,5770.723854,289.213416,5.803576,0.250765,0.142846,1704.960683
3196,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,171219,56011,15952,3269,0,0,0,0,60.777634,60.380554,23.614498,24.413944,167543.7344,15547.39551,0,0,0,0,0,0,0,0,0
3197,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,172216,55060,15994,3120,0,0,0,0,61.836754,59.707184,23.751276,24.234682,168177.4375,15550.20898,0,0,0,198879.686,8988.81553,182.249887,7.71544,4.566783,54664.36953
3198,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,156585,22170,13637,832,0,0,0,0,75.413101,72.696335,18.802649,18.678268,153404.6875,13334.0293,0,0,6107.651283,53384.77956,3175.23344,59.432049,2.055601,1.496122,17017.07011
3199,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,147723,16311,12586,512,0,0,0,0,78.038521,77.963562,20.620012,20.249199,145492.8906,12381.09961,0,0,0,6710.885461,453.824213,7.759869,0.279225,0.199835,2263.712002
3200,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,148520,15504,13141,676,0,0,0,0,77.348633,83.018372,19.995312,19.944517,146142.2969,12918.18359,0,0,0,1763.256243,117.553447,2.008023,0.072749,0.052467,591.13273
3201,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,160859,36442,13960,1653,0,0,0,0,66.511391,65.07251,18.564337,18.663031,157887.7188,13666.08789,0,0,54401.95268,84872.90297,4461.886577,89.687908,3.419229,2.294096,26451.46393
3202,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,157058,35394,13719,1546,0,0,0,0,67.115028,69.431808,18.65307,18.549109,153458.6563,13358.86914,0,0,0,43607.14713,3163.26122,51.868896,1.860326,1.398494,15655.1188
3203,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,161215,35835,13973,1610,0,0,0,0,67.272636,66.249939,17.952784,18.062733,158349.7188,13690.46875,0,0,50814.99729,76888.88037,7989.219292,114.161201,4.155589,3.860843,41172.02793
3204,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,149925,22402,12709,793,0,0,0,0,76.00383,73.028122,21.111443,20.867868,146973.5,12433.20508,0,0,0,49770.50869,3035.150902,54.120908,1.985263,1.370855,15701.41591
3205,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,164052,52241,14353,3058,0,0,0,0,58.435394,56.338104,20.334969,19.907904,159277.0625,13870.64258,0,0,42384.66904,70784.85431,2966.102414,66.19663,2.890496,1.614036,18897.14216
3206,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,156121,37993,13683,1927,0,0,0,0,65.857185,67.860428,19.013323,18.890358,152667.5781,13339.31738,0,0,0,0,0,0,0,0,0
3207,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152792,33556,13352,1441,0,0,0,0,67.846199,69.510185,19.08489,18.780636,149597.125,13032.85059,0,0,0,0,0,0,0,0,0
3208,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,165594,50127,14473,2344,0,0,0,0,58.156818,60.922871,17.435415,17.442652,161897.5469,14084.71387,0,0,0,0,0,0,0,0,0
3209,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,178161,45091,16801,1759,0,0,0,0,62.200439,68.620544,22.292645,22.380354,174487.2656,16385.72852,0,0,105829.02,264908.6781,8332.418868,272.912669,12.493378,5.364939,63531.63571
3210,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,167636,2231,15230,341,0,0,0,0,87.971092,91.922661,20.936581,20.712439,165177.5625,15008.70215,0,0,0,104613.8812,5318.454893,106.325371,4.013495,2.608141,30414.77702
3211,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152984,6026,13559,233,0,0,0,0,83.598969,88.825966,21.352688,21.53096,151243.875,13401.20801,0,0,0,3043.442156,203.035223,3.570647,0.130883,0.090695,1037.10648
3212,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,150138,564,12217,30,0,0,0,0,87.812782,88.979614,21.783468,21.838121,148434.5625,12078.20801,0,0,0,0,0,0,0,0,0
3213,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,153803,6534,13597,258,0,0,0,0,81.636063,87.704536,20.709301,20.776012,151921.2188,13426.55664,0,0,0,34952.71038,1835.170382,35.119955,1.422292,0.865176,10188.77941
3214,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,159411,16493,14442,477,0,0,0,0,78.568802,85.947235,23.560259,24.293676,157427.25,14248.16113,0,0,0,12879.71734,864.394538,14.896863,0.590847,0.383768,4419.94018
3215,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,167604,14518,15198,460,0,0,0,0,83.02066,87.264328,22.775036,22.049057,166125.2656,15055.6377,0,0,77422.99923,162183.9417,6151.230777,162.539218,7.595671,3.635825,43046.10704
3216,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158994,2536,12971,357,0,0,0,0,82.543961,85.965347,22.140804,21.91885,156219.5,12747.31348,0,0,0,18688.06381,801.324895,16.080232,0.713187,0.40895,4943.110733
3217,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,147878,911,11954,122,0,0,0,0,87.659363,87.306015,20.951574,20.790335,145703.5313,11778.93848,0,0,0,49250.99279,2156.136431,43.552852,1.866957,1.102797,13204.50919
3218,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,159632,22366,14572,630,0,0,0,0,77.287697,82.271851,22.65818,23.266335,157941.9375,14400.3418,0,0,0,0,0,0,0,0,0
3219,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,154460,7886,13503,315,0,0,0,0,85.41114,93.139282,21.241106,21.099751,152301.4375,13308.78223,0,0,0,24833.46569,1391.578646,26.401526,0.974263,0.650173,7530.667687
3220,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,165451,616,14387,106,0,0,0,0,91.784462,92.79467,21.496307,21.346008,164115.0313,14271.25391,0,0,10456.95139,55712.95532,1687.859274,59.700717,2.924805,1.152959,13850.65021
3221,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,168871,42648,16073,1613,0,0,0,0,61.682564,69.147285,20.705513,20.674381,165173.3594,15649.39941,0,0,17091.31887,48490.00428,2831.196302,53.556633,1.78644,1.335727,15152.15955
3222,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,155653,7139,13300,277,0,0,0,0,88.575203,89.19738,22.114885,21.768204,153148.7344,13080.4043,0,0,2572.589888,39499.57644,1741.190483,36.170569,1.436325,0.903831,10679.06968
3223,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,167799,50380,15728,2227,0,0,0,0,64.789749,67.16877,20.671028,20.560902,164948.125,15400.20215,0,0,13155.8942,53670.94499,3012.285246,57.299131,2.021804,1.427558,16362.30661
3224,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,167152,36079,15812,1231,0,0,0,0,66.491707,68.684181,20.18161,20.041655,164101.4219,15472.64453,0,0,32267.42392,57691.30783,3609.810483,64.978575,2.166576,1.646706,18591.71249
3225,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158873,0,13119,0,0,0,0,0,0,0,20.902172,21.075994,158873,13119,0,0,22164.20174,93757.5507,3056.386647,100.223996,5.010726,1.98141,23655.06484
3226,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,159994,0,14271,0,0,0,0,0,100.95507,92.568565,21.986408,22.266373,159686.8125,14243.59961,0,0,14734.28988,191290.1462,5127.481695,202.564736,10.15504,3.671654,44743.47497
3227,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,152485,13946,12690,375,0,0,0,0,85.060493,79.114685,21.101418,21.438116,150600.0469,12522.44336,0,0,43473.72545,133127.3656,7086.395003,131.849297,5.235016,3.445835,40012.72718
3228,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,155414,14292,14148,548,0,0,0,0,73.589668,80.798996,20.167406,20.300459,153050.1406,13920.19434,0,0,0,0,0,0,0,0,0
3229,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158887,8685,13325,1087,0,0,0,0,80.315285,83.075386,24.584337,24.405262,156234.0469,13108.8457,0,0,343.20701,35202.68029,1493.554005,30.876683,1.359319,0.780386,9425.037241
3230,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,158645,616,13280,106,0,0,0,0,88.42585,90.269066,21.205,20.938108,156495.6875,13100.82324,0,0,0,38058.18601,1567.740864,32.238071,1.423022,0.826763,9956.734489
3231,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,157968,22139,13327,706,0,0,0,0,77.471207,74.386055,18.592222,19.290049,155127.8906,13063.10059,0,0,59087.18478,147972.7351,8603.378367,155.938529,5.73535,4.082202,46565.0708
3232,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,169479,48235,15870,2281,0,0,0,0,65.487991,68.624428,22.212507,22.482134,164154.0313,15273.17871,0,0,0,13356.77969,900.946799,15.395617,0.507902,0.39745,4435.760524
3233,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,175194,45190,16967,2069,0,0,0,0,67.339935,69.356125,24.508438,25.131073,172418.5625,16648.94531,0,0,0,66057.51668,3189.381249,65.392845,2.572573,1.594201,18837.64365
3234,MA,Worcester,Worcester,CMRPC,#N/A,#N/A,178768,43506,17718,1977,0,0,0,0,69.654808,71.532951,24.142874,24.432365,176128.0469,17410.77734,0,0,0,26430.44586,1153.68684,25.027503,1.014713,0.616712,7334.148894
3235,MA,Worcester,Shrewsbury,CMRPC,#N/A,#N/A,202004,0,20138,0,0,0,0,0,0,0,21.662842,21.562368,202004,20138,0,0,0,3293.183671,166.083489,3.352346,0.124414,0.081568,950.05477
3236,MA,Worcester,Shrewsbury,CMRPC,#N/A,#N/A,200132,0,19123,0,0,0,0,0,134.063828,122.629318,20.77179,20.562775,199807.0938,19091.95508,0,0,0,18704.37746,811.026626,16.601112,0.661571,0.418109,4947.102009
3237,MA,Worcester,Shrewsbury,CMRPC,#N/A,#N/A,186337,0,17787,0,0,0,0,0,0,0,21.544819,21.416512,186337,17787,0,0,0,0,0,0,0,0,0
3238,MA,Worcester,West Boylston,CMRPC,#N/A,#N/A,117868,0,7719,0,0,0,0,0,0,0,21.224382,21.655682,117868,7719,0,0,0,22509.45699,677.957053,21.820415,1.089083,0.439266,5359.085756
3239,MA,Worcester,West Boylston,CMRPC,#N/A,#N/A,152823,4114,12129,377,424,0,0,0,91.49073,88.138992,19.499063,19.605852,150968.4844,11982.44336,418.712402,0,2731.496934,15132.39801,683.81822,13.790523,0.545719,0.348058,4100.209539
3240,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,197368,0,21868,0,0,0,0,0,93.445808,62.526169,23.932669,24.166477,196797.4844,21804.78711,0,0,47040.44669,73835.39297,2485.846864,74.412538,3.234859,1.542054,18007.05751
3241,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,170297,0,18602,0,0,0,67,0,61.642185,101.002068,29.916286,29.06172,170109.0781,18581.47266,0,66.926064,15348.59711,28729.28128,950.009045,27.608635,1.258135,0.583973,6992.921965
3242,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,179731,0,21540,0,0,0,67,0,58.488983,69.606842,24.555094,24.353287,179226.0313,21479.48047,0,66.811752,13366.59812,25209.98158,801.56978,21.686749,1.106491,0.504095,6134.481241
3243,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,188604,0,22581,0,0,0,67,0,67.102692,136.324707,30.19927,30.821543,188507.25,22569.41797,0,66.965637,49025.43856,79118.19569,2714.897612,72.951433,3.650951,1.642834,19792.27509
3244,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,166614,0,19453,0,0,0,0,0,78.325233,60.281895,22.618425,22.720949,165901.0469,19369.76172,0,0,4885.123548,92725.36176,3250.01136,76.174672,3.496856,1.858883,22182.2017
3245,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,160734,1634,15193,54,0,0,0,0,109.491142,111.216965,23.912022,24.262062,160163.3594,15138.70117,0,0,283.836974,26390.06948,926.485428,21.973698,1.025561,0.526296,6313.256091
3246,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,116290,0,11937,0,0,0,0,0,0,0,25.085825,25.322187,116290,11937,0,0,673.818657,7988.153313,290.905555,6.801209,0.285119,0.16361,1926.223136
3247,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,176384,0,16994,0,0,0,0,0,66.17543,62.292225,24.685993,25.133051,176310.375,16986.9043,0,0,37076.68538,83406.87546,2142.546805,87.571878,4.110793,1.552252,18603.07123
3248,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,183935,7800,17676,489,0,0,0,0,106.288376,107.538338,24.082125,24.391623,183153.5625,17599.74609,0,0,0,0,0,0,0,0,0
3249,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,202916,0,19876,0,0,0,67,0,0,0,20.237511,20.436611,202916,19876,0,67,3477.61267,22382.04768,757.321551,18.515036,0.813018,0.445932,5273.710971
3250,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,185700,0,18760,0,0,0,0,0,0,0,22.310936,21.636425,185700,18760,0,0,121875.5825,222437.2075,6028.817284,219.909314,10.44011,4.193765,50287.75205
3251,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,197357,0,19841,0,0,0,0,0,0,0,21.224981,21.329136,197357,19841,0,0,1254.154102,7192.983192,246.111775,5.996687,0.280325,0.144293,1721.666356
3252,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,195539,0,19805,0,0,0,67,0,0,0,21.415764,21.395317,195539,19805,0,67,45274.21158,113725.7798,3615.614281,93.530363,4.559642,2.195719,26376.81066
3253,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,193703,0,19603,0,0,0,67,0,0,0,20.901093,20.919313,193703,19603,0,67,28365.01355,39558.33217,1240.215312,32.727933,1.555391,0.773015,9261.979626
3254,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,203273,0,20225,0,0,0,67,0,0,0,20.57662,20.5369,203273,20225,0,67,12364.06153,44429.29257,1511.817698,36.937675,1.672313,0.884533,10480.05091
3255,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,211973,0,21066,0,0,0,67,0,0,0,20.293646,20.237226,211973,21066,0,67,33871.76916,55526.76615,1798.203989,45.567087,2.163309,1.091,13030.87557
3256,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,204488,0,20325,0,0,0,67,0,0,0,22.214941,22.069677,204488,20325,0,67,7952.587972,20444.29282,718.333386,17.381873,0.735603,0.411614,4840.743967
3257,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,216437,0,20692,0,0,0,67,0,0,0,20.149599,20.138283,216437.0156,20692,0,67,1938.817656,10391.18481,320.031614,8.535354,0.402056,0.197725,2358.905128
3258,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,188327,512,18061,12,0,0,0,0,118.806618,111.851875,25.98905,26.277563,187910.9688,18021.01953,0,0,36400.2312,80715.65271,2328.075148,79.411852,3.694503,1.553011,18654.75711
3259,MA,Worcester,Shrewsbury,CMRPC,#N/A,#N/A,192305,0,18416,0,0,0,0,0,0,0,22.136461,21.299534,192305,18416,0,0,0,8779.159243,358.184408,7.370633,0.29985,0.18847,2240.862125
3260,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,199066,0,20236,0,0,0,0,0,0,0,20.905579,20.920885,199066,20236,0,0,17754.13579,30395.2894,1040.400287,28.167614,1.291349,0.62862,7487.712857
3261,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,202900,0,20034,0,0,0,0,0,0,0,20.801537,20.978548,202900,20034,0,0,0,7541.123361,259.09913,6.182742,0.269101,0.149151,1758.101425
3262,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,207114,0,20798,0,0,0,0,0,0,0,22.156103,22.617441,207114,20798,0,0,822.77863,2582.388039,100.028883,2.21105,0.095689,0.05535,658.844744
3263,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,201638,0,19467,0,0,0,0,0,0,0,21.630821,21.774191,201638,19467,0,0,0,20124.28095,731.043834,16.604033,0.686307,0.416239,4904.446401
3264,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,193588,0,18846,0,0,0,0,0,0,0,21.279104,21.382908,193588,18846,0,0,0,3737.130411,131.577359,3.068517,0.128798,0.075073,881.306542
3265,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,207923,0,22991,0,0,0,67,0,69.769096,63.481552,22.401876,22.45179,206809.7656,22867.90625,0,66.641281,238412.2268,435630.6209,17970.53724,458.571491,20.463075,10.413553,121207.6894
3266,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,153429,0,18456,0,0,0,0,0,78.817352,58.718624,23.573547,23.683556,152746.75,18373.93164,0,0,0,0,0,0,0,0,0
3267,MA,Worcester,Westborough,CMRPC,#N/A,#N/A,176596,0,22070,0,0,0,67,0,73.911568,134.665558,30.885731,31.508261,176492.3906,22057.05078,0,66.960693,2468.032566,3564.664225,147.802962,3.144456,0.153196,0.08158,966.550792
3268,MA,Worcester,Northborough,CMRPC,#N/A,#N/A,199914,0,19923,0,0,0,108,0,0,0,21.808252,21.698938,199914,19923,0,108,270521.0878,494870.6706,10015.55564,556.269016,27.160204,8.807934,106038.8897
3271,MA,Worcester,Sterling,MRPC,#N/A,#N/A,76365,0,7961,0,424,0,41,0,0,0,22.306793,22.435822,76365,7961,424,41,469.300029,14956.24762,400.330817,13.411803,0.689735,0.273338,3308.986715
3272,MA,Worcester,Leominster,MRPC,#N/A,#N/A,106104,0,9428,0,424,0,41,0,0,0,19.772804,19.745199,106104,9428,424,41,4608.601738,40141.13717,1008.351694,38.300377,1.98545,0.728904,8857.582728
3273,MA,Worcester,Petersham,MRPC,#N/A,#N/A,5284,0,398,0,0,0,0,0,0,0,31.278606,30.988148,5284,398,0,0,27.469295,861.036547,27.306124,0.715681,0.03275,0.016465,195.919448
3274,MA,Worcester,Leominster,MRPC,#N/A,#N/A,68125,0,7557,0,0,0,0,0,106.245155,104.42897,20.475401,20.367495,68078.28125,7551.816895,0,0,22825.24871,54576.69034,1872.843376,50.968832,2.294025,1.123637,13213.52149
3275,MA,Worcester,Lunenburg,MRPC,#N/A,#N/A,52755,0,5591,0,0,0,0,0,0,0,22.816994,22.419237,52755.00391,5591,0,0,1064.183426,7402.293976,206.097493,5.965275,0.293532,0.134148,1594.613153
3276,MA,Middlesex,Ashby,MRPC,#N/A,#N/A,24885,0,2212,0,0,0,0,0,0,0,25.807102,25.519978,24885,2212,0,0,0,6399.403401,195.287243,5.148583,0.248379,0.119451,1417.092364
3277,MA,Worcester,Ashburnham,MRPC,#N/A,#N/A,22150,0,1911,0,0,0,0,0,0,0,24.426491,24.270071,22150,1911,0,0,1100.283224,6423.623249,215.543992,5.335086,0.240046,0.125866,1481.090042
3278,MA,Worcester,Hubbardston,MRPC,#N/A,#N/A,18912,0,1720,0,0,0,0,0,0,0,25.522665,25.404131,18912,1720,0,0,366.306417,6088.18636,189.953024,4.962994,0.225647,0.1157,1355.915659
3279,MA,Worcester,Fitchburg,MRPC,#N/A,#N/A,47150,0,5114,0,0,0,0,0,0,0,21.0488,20.911844,47150,5114,0,0,1409.791604,6439.236232,212.436977,5.424572,0.259485,0.126392,1509.186322
3280,MA,Worcester,Fitchburg,MRPC,#N/A,#N/A,49572,0,5410,0,0,0,0,0,0,0,20.393467,20.232286,49572,5410,0,0,3827.276423,12662.52861,337.891115,10.059264,0.540626,0.226996,2751.990947
3281,MA,Worcester,Westminster,MRPC,#N/A,#N/A,40708,0,4464,0,0,0,0,0,0,0,22.095695,21.770525,40708,4464,0,0,4760.469679,14294.42159,415.760734,12.23855,0.587428,0.266886,3162.107101
3282,MA,Worcester,Fitchburg,MRPC,#N/A,#N/A,51461,0,5482,0,0,0,0,0,0,0,18.824659,18.930338,51460.99609,5481.999512,0,0,10482.3568,22507.0219,625.951237,22.023209,0.990395,0.429173,5074.523525
3283,MA,Worcester,Fitchburg,MRPC,#N/A,#N/A,51962,0,5521,0,0,0,0,0,0,0,19.283382,19.166611,51962,5521,0,0,0,41972.12015,1300.766568,34.331103,1.59207,0.792518,9398.592481
3284,MA,Worcester,Fitchburg,MRPC,#N/A,#N/A,51571,0,5543,0,0,0,0,0,0,0,18.06819,17.924093,51571,5543,0,0,0,5324.524701,154.512294,4.316869,0.216626,0.097785,1175.189943
